"bifparone"	"time.min"	"time.max"	"resource.min"	"resource.max"	"juv_bio.min"	"juv_bio.max"	"ad_bio.min"	"ad_bio.max"	"total_bio.min"	"total_bio.max"	"juv_number.min"	"juv_number.max"	"ad_number.min"	"ad_number.max"	"total_number.min"	"total_number.max"	"ingestion.min"	"ingestion.max"	"birthrate.min"	"birthrate.max"	"rep_rate.min"	"rep_rate.max"	"mat_rate.min"	"mat_rate.max"	"age_mat.min"	"age_mat.max"	"juv_surv.min"	"juv_surv.max"	"max_size.min"	"max_size.max"	"max_age.min"	"max_age.max"	"period1.min"	"period1.max"	"period2.min"	"period2.max"
0.92	530000	530000	0.8392882761	1.0193012724	2.3390580099	11.6402466467	0.4364874138	10.896159099	11.4276347737	13.3394709822	13.3800603819	78.968012789	0.0523006633	5.2553476634	17.3264012664	79.3800152546	2.8979917132	2.9162528086	0.1184987845	1.6306290993	0.0118498784	0.1630629099	0	0.0836274097	181.4993662846	414.5000201625	0.000568157	0.0657102818	9.8084286194	9.9006918066	893.4950167808	1103.4989612279	402.7628915506	402.7628915506	1003.8453333333	1003.8453333333
0.93	540000	540000	0.8519376463	0.9938453349	2.7306192783	11.5648026786	0.5642629799	10.3778866677	11.6563392592	13.1789830857	15.0321458658	75.0530589146	0.0745838867	4.7102215366	18.8552330626	75.5455284118	2.900554424	2.914955606	0.1345127047	1.450167975	0.0134512705	0.1450167975	0	0.0752168632	185.4992584669	391.4999820762	0.0014736267	0.061883713	9.7978247761	9.8910594821	909.4963764814	1098.498943609	398.6278556764	398.6278556764	1021.8683333333	1021.8683333333
0.94	550000	550000	0.8655907374	0.9687696363	3.3284344314	11.3505954353	0.8214660643	9.6447208125	11.893248954	13.0109813263	17.3986938001	68.8012508429	0.1227312845	4.0758635987	20.998289103	69.4136375437	2.9030785488	2.9135536047	0.1650095413	1.2518832551	0.0165009541	0.1251883255	0	0.0643711595	189.4991765589	358.4998316114	0.003986513	0.0582799577	9.7953790121	9.8790329771	942.4981443338	1090.4987697176	391.3257325087	391.3257325087	1034.6296666667	1034.6296666667
0.95	560000	560000	0.8881796222	0.9402050119	4.9167177414	9.8394207872	2.3636571188	7.8257849608	12.1783545819	12.744270468	26.0789527751	56.5841718344	0.4851262828	2.8133835082	28.8556167215	57.3963126829	2.9059527908	2.9112305625	0.3241058916	0.9636089355	0.0324105892	0.0963608936	0	0.0442881129	201.498960918	275.4984534793	0.0160429436	0.0486796701	9.8302589185	9.8624335852	997.4986870466	1073.498787185	377.9388401406	377.9388401406	1042.7723333333	1042.7723333333
0.96	570000	570000	0.9065500035	0.9093478098	7.0031263383	7.3650455403	5.1413382737	5.5338924097	12.5062670592	12.5370930624	37.6277507639	39.572785083	1.5067770496	1.660438796	39.283422173	41.0803961783	2.9090629262	2.9093467815	0.5821578537	0.6204762476	0.0582157854	0.0620476248	0	0.0238492608	214.4987232047	217.4987699437	0.0382928944	0.0400554625	9.8348697122	9.8380100557	1036.4987089703	1045.4987624065	0	0	1040.7638333333	1040.7638333333
0.97	580000	580000	0.9009166114	0.9009409786	6.8555843029	6.8594123266	5.7400487478	5.7441488408	12.5994607916	12.5997334249	33.744091147	33.7662460841	1.795932836	1.7973165361	35.5413770531	35.5621790693	2.909905717	2.909908191	0.5330385931	0.5334344355	0.0533038593	0.0533434435	0	0.0267496895	199.4987490929	199.4987506741	0.0501623449	0.0501623461	9.8148964097	9.8149124092	1033.4987476073	1033.4987526158	0	0	1033	1033
0.98	590000	590000	0.8968214836	0.8968225078	6.4910517379	6.4913172841	6.1544305689	6.1547073738	12.6457476274	12.6457591392	29.3837091916	29.3851088451	2.0174739029	2.017591308	31.4013000415	31.4025830781	2.9103175826	2.9103176843	0.4710122749	0.4710437573	0.0471012275	0.0471043757	0	0.0300370945	183.498749931	183.4987500526	0.0637688389	0.0637688391	9.7891007451	9.7891022551	1024.4987495931	1024.4987503002	0	0	1024	1024
0.99	6e+05	6e+05	0.8953034118	0.8953034793	6.0953153726	6.0953546444	6.5675715783	6.5676116058	12.6629262141	12.6629269784	25.5156930411	25.515836598	2.2326094857	2.2326248698	27.748317911	27.7484460973	2.9104694814	2.9104694882	0.4162246135	0.4162273551	0.0416224614	0.0416227355	0	0.0332394457	168.4987499798	168.4987499975	0.0798591657	0.0798591657	9.7588847527	9.7588848554	1016.4987499288	1016.4987500805	0	0	1016	1016
1	610000	610000	0.8961049279	0.8961049279	5.6769906169	5.6769958428	6.9768596044	6.9768648304	12.6538554472	12.6538554474	22.1363308568	22.1363519783	2.439412374	2.4394151934	24.5757460249	24.5757643524	2.9103893332	2.9103893332	0.3686361117	0.3686364157	0.0368636112	0.0368636416	0	0.0363182425	154.4987499898	154.4987499965	0.0985205006	0.0985205006	9.7226983032	9.7226983032	1008.4987500057	1008.4987500401	0	0	1008	1008
1.01	620000	620000	0.8989677348	0.8989677359	5.2052864399	5.2052872009	7.416298035	7.4162987859	12.6215852246	12.6215852366	19.1714148996	19.1714176758	2.6752599488	2.6752603898	21.8466752895	21.8466776359	2.9101030482	2.9101030483	0.3277001347	0.3277001732	0.0327700135	0.0327700173	0	0.039829534	140.4987499811	140.4987499875	0.12154258	0.12154258	9.6787160754	9.6787160804	1000.4987500051	1000.4987500143	0	0	1000	1000
1.02	630000	630000	0.9036496542	0.9036496545	4.8098706447	4.809870745	7.7593755733	7.7593756706	12.5692463151	12.5692463184	16.6943923535	16.6943926246	2.8180670106	2.8180670574	19.5124594083	19.5124596408	2.9096348533	2.9096348533	0.2926868976	0.2926869027	0.0292686898	0.0292686903	0	0.0419556508	129.4987499851	129.4987499913	0.1433464825	0.1433464825	9.6248410337	9.6248410355	993.4987500067	993.4987500202	0	0	993	993
1.03	640000	640000	0.909929217	0.909929217	4.3813986115	4.3813986203	8.11848689	8.1184868986	12.49988551	12.4998855104	14.5371021097	14.5371021383	2.9845015487	2.9845015559	17.5216036653	17.5216036876	2.9090068909	2.9090068909	0.2628240817	0.2628240824	0.0262824082	0.0262824082	0	0.0444335393	118.4987499997	118.4987500048	0.169061855	0.169061855	9.5561970105	9.556197011	985.498750023	985.4987500364	0	0	985	985
1.04	650000	650000	0.9176064967	0.9176064967	3.9697050797	3.9697050803	8.4466593078	8.4466593084	12.4163643881	12.4163643882	12.6931179965	12.6931179985	3.1317069492	3.1317069497	15.8248249462	15.8248249477	2.9082391602	2.9082391602	0.2373723992	0.2373723993	0.0237372399	0.0237372399	0	0.046625141	108.4987499947	108.4987499993	0.1964218523	0.1964218523	9.4689410477	9.4689410478	979.4987500189	979.4987500268	0	0	979	979
1.05	660000	660000	0.9265020211	0.9265020211	3.6321253672	3.6321253674	8.6891797459	8.6891797461	12.3213051132	12.3213051133	11.1695252592	11.1695252594	3.2080699128	3.2080699131	14.3775951722	14.3775951723	2.9073496025	2.9073496025	0.2156639638	0.2156639638	0.0215663964	0.0215663964	0	0.0477620383	100.498749999	100.4987500037	0.22146502	0.2214650201	9.352567806	9.352567806	972.4987500215	972.4987500327	0	0	972	972
1.06	670000	670000	0.9364543961	0.9364543961	3.2807641339	3.2807641342	8.936308528	8.9363085282	12.2170726622	12.2170726622	9.8350813373	9.8350813376	3.3060123168	3.306012317	13.1410936544	13.1410936544	2.9063543612	2.9063543612	0.1971164459	0.1971164459	0.0197116446	0.0197116446	0	0.0492202107	92.4987500056	92.4987500102	0.2497011128	0.2497011128	9.1959025294	9.1959025294	966.4987500242	966.4987500381	0	0	966	966
1.07	680000	680000	0.9473180219	0.9473180219	2.968595562	2.9685955623	9.1371772172	9.1371772174	12.1057727795	12.1057727795	8.7060574374	8.7060574377	3.3761335434	3.3761335437	12.082190981	12.082190981	2.905267997	2.905267997	0.181232913	0.181232913	0.0181232913	0.0181232913	0	0.0502641789	85.4987500087	85.498750014	0.2773456754	0.2773456754	8.9814048898	8.9814048898	961.4987500319	961.4987500417	0	0	961	961
1.08	690000	690000	0.9589615204	0.9589615204	2.7001278816	2.7001278818	9.2891275071	9.2891275073	11.9892553889	11.9892553889	7.7568509391	7.7568509394	3.4160746532	3.4160746535	11.1729255926	11.1729255926	2.9041036436	2.9041036436	0.1675939408	0.1675939408	0.0167593941	0.0167593941	0	0.0508588257	79.4987500139	79.4987500193	0.3034645057	0.3034645057	8.6857379656	8.6857379656	955.4987500365	955.4987500501	0	0	955	955
1.09	7e+05	7e+05	0.9712677135	0.9712677135	2.4784156873	2.4784156875	9.39069698	9.3906969802	11.8691126675	11.8691126675	6.9657180787	6.9657180789	3.4240302069	3.4240302071	10.3897482858	10.3897482858	2.9028730254	2.9028730254	0.1558462846	0.1558462846	0.0155846285	0.0155846285	0	0.0509772672	74.4987500277	74.4987500319	0.327099581	0.327099581	8.2972707128	8.2972707128	951.4987500505	951.4987500625	0	0	951	951
1.1	710000	710000	0.9841354641	0.9841354641	2.3054252934	2.3054252937	9.4412428268	9.441242827	11.7466681204	11.7466681204	6.3138912803	6.3138912805	3.3988507376	3.3988507378	9.7127420181	9.7127420181	2.9015862503	2.9015862503	0.1456911992	0.1456911992	0.0145691199	0.0145691199	0	0.0506023945	70.4987500235	70.4987500277	0.3473262895	0.3473262895	7.8241291188	7.8241291188	946.498750046	946.4987500591	0	0	946	946
1.11	720000	720000	0.9974822043	0.9974822043	2.0792238621	2.0792238624	9.543744468	9.5437444682	11.6229683303	11.6229683303	5.6830957815	5.6830957817	3.4418590329	3.4418590331	9.1249548146	9.1249548146	2.9002515778	2.9002515779	0.136874389	0.1368743891	0.0136874389	0.0136874389	0	0.0512427044	65.4987500278	65.4987500323	0.3743775026	0.3743775026	7.3165540052	7.3165540052	942.4987500451	942.4987500578	0	0	942	942
1.12	730000	730000	1.0112452275	1.0112452275	1.9543754741	1.9543754743	9.5444175981	9.5444175983	11.4987930724	11.4987930724	5.2140766735	5.2140766737	3.3978724295	3.3978724297	8.6119491032	8.6119491032	2.8988752761	2.8988752761	0.1291793907	0.1291793907	0.0129179391	0.0129179391	0	0.0505878294	62.498750194	62.4987501984	0.3916092969	0.3916092969	6.8339253985	6.8339253985	938.4987502156	938.4987502291	0	0	938	938
1.13	740000	740000	1.0253801219	1.0253801219	1.7772264766	1.7772264768	9.5974674862	9.5974674864	11.374693963	11.374693963	4.7422470195	4.7422470197	3.4192809344	3.4192809346	8.1615279542	8.1615279542	2.8974617872	2.8974617872	0.1224229899	0.1224229899	0.012242299	0.012242299	0	0.0509065596	58.4987500427	58.4987500462	0.4158250643	0.4158250643	6.4125520901	6.4125520901	935.4987500812	935.4987500901	0	0	935	935
1.14	750000	750000	1.0398575544	1.0398575544	1.6504223976	1.6504223978	9.6006226639	9.6006226641	11.2510450617	11.2510450617	4.361266786	4.3612667862	3.4022339157	3.4022339159	7.7635007019	7.7635007019	2.8960140412	2.8960140412	0.1164525813	0.1164525813	0.0116452581	0.0116452581	0	0.0506527636	55.4987500398	55.4987500438	0.4349646021	0.4349646022	6.0587690617	6.0587690617	931.4987500657	931.4987500748	0	0	931	931
1.15	760000	760000	1.0546591722	1.0546591722	1.5735533492	1.5735533494	9.5545424774	9.5545424775	11.1280958268	11.1280958268	4.0634873064	4.0634873065	3.3459667545	3.3459667547	7.409454061	7.409454061	2.8945338768	2.8945338768	0.1111418905	0.1111418905	0.011114189	0.011114189	0	0.0498150545	53.4987500288	53.4987500322	0.4482112465	0.4482112465	5.7644762105	5.7644762105	928.4987500511	928.4987500606	0	0	928	928
1.16	770000	770000	1.0697744729	1.0697744729	1.4451781586	1.4451781588	9.5608317793	9.5608317795	11.0060099381	11.0060099381	3.7422351325	3.7422351327	3.3502485335	3.3502485337	7.0924836662	7.0924836662	2.8930223428	2.8930223428	0.106387356	0.106387356	0.0106387356	0.0106387356	0	0.049878802	50.498750134	50.4987501378	0.4688414502	0.4688414502	5.5182065379	5.5182065379	925.4987501552	925.4987501653	0	0	925	925
1.17	780000	780000	1.0851983605	1.0851983605	1.3665704878	1.3665705063	9.518323517	9.5183235354	10.8848940232	10.8848940233	3.4936484822	3.4936485067	3.3132884782	3.3132885015	6.8069369606	6.806937008	2.8914799492	2.8914799492	0.1021041938	0.1021041938	0.0102104194	0.0102104194	0	0.0493285619	48.4987500466	48.4987503385	0.4831197966	0.4831197987	5.3099031137	5.3099031137	922.4987500688	922.4987503663	0	0	922	922
1.18	790000	790000	1.1009295593	1.1009295593	1.2872117524	1.2872117525	9.4776044171	9.4776044172	10.7648161697	10.7648161697	3.2637725046	3.2637725047	3.2844066401	3.2844066402	6.5481791448	6.5481791448	2.8899068248	2.8899068248	0.0982229255	0.0982229255	0.0098222925	0.0098222925	0	0.0488985434	46.49875047	46.4987504725	0.4978329838	0.4978329839	5.1316891685	5.1316891685	920.4987504937	920.4987505002	0	0	920	920
1.19	8e+05	8e+05	1.1169692777	1.1169692778	1.2072344483	1.2072344485	9.4385857364	9.4385857366	10.6458201849	10.645820185	3.0498330806	3.0498330807	3.2625714818	3.2625714819	6.3124045625	6.3124045625	2.8883028463	2.8883028463	0.0946862821	0.0946862821	0.0094686282	0.0094686282	0	0.0485734611	44.49875044	44.4987504433	0.5129942556	0.5129942556	4.9775821071	4.9775821071	917.4987504634	917.4987504737	0	0	917	917
1.2	810000	810000	1.1333207972	1.1333207972	1.1268492637	1.1268492638	9.4010821221	9.4010821223	10.5279313859	10.5279313859	2.8495403026	2.8495403028	3.2469235361	3.2469235363	6.0964638389	6.0964638389	2.8866676885	2.8866676885	0.0914470849	0.0914470849	0.0091447085	0.0091447085	0	0.0483404931	42.4987502518	42.4987502546	0.528617258	0.5286172581	4.8430461953	4.8430461953	915.4987502758	915.4987502825	0	0	915	915
1.21	820000	820000	1.1499888359	1.1499888359	1.0463335574	1.0463335576	9.3648296308	9.3648296309	10.4111631883	10.4111631883	2.6609953239	2.6609953241	3.2367461406	3.2367461408	5.8977414647	5.8977414647	2.8850008781	2.8850008781	0.0884661912	0.0884661912	0.0088466191	0.0088466191	0	0.0481889711	40.4987500448	40.4987500478	0.544716052	0.544716052	4.7246018194	4.7246018194	913.4987500405	913.4987500504	0	0	913	913
1.22	830000	830000	1.1669792572	1.1669792572	1.0134945783	1.0134945784	9.2820259626	9.2820259627	10.295520541	10.295520541	2.5307227811	2.5307227813	3.1833285487	3.1833285489	5.71405133	5.71405133	2.8833018288	2.8833018288	0.0857109826	0.0857109826	0.0085710983	0.0085710983	0	0.0473936866	39.498750521	39.4987505244	0.5529483769	0.5529483769	4.6195439658	4.6195439658	911.4987505421	911.4987505534	0	0	911	911
1.23	840000	840000	1.1842982992	1.1842982992	0.9325666675	0.9325666677	9.2484393434	9.2484393436	10.1810060111	10.1810060111	2.3611616502	2.3611616504	3.1824050321	3.1824050322	5.5435666825	5.5435666825	2.8815699171	2.8815699171	0.0831535715	0.0831535715	0.0083153571	0.0083153571	0	0.0473799372	37.4987500274	37.4987500308	0.5697881662	0.5697881663	4.5257339748	4.5257339748	909.49875005	909.4987500598	0	0	909	909
1.24	850000	850000	1.2019536168	1.2019536168	0.8986386495	0.8986386497	9.1689748174	9.1689748175	10.067613467	10.067613467	2.2467905669	2.2467905671	3.1379389314	3.1379389315	5.3847294985	5.3847294985	2.8798043774	2.8798043774	0.0807710449	0.0807710449	0.0080771045	0.0080771045	0	0.0467179233	36.4987502435	36.4987502476	0.5783994097	0.5783994098	4.4414719948	4.4414719948	907.4987502665	907.4987502776	0	0	907	907
1.25	860000	860000	1.2199530557	1.2199530557	0.8642542052	0.8642542054	9.0910826096	9.0910826097	9.9553368149	9.9553368149	2.1387101986	2.1387101988	3.0975134944	3.0975134945	5.2362236931	5.2362236931	2.8780044251	2.8780044251	0.0785435846	0.0785435846	0.0078543585	0.0078543585	0	0.0461160672	35.4987506622	35.498750665	0.5871407937	0.5871407937	4.3653797788	4.3653797788	905.498750684	905.4987506953	0	0	905	905
1.26	870000	870000	1.2383050303	1.2383050303	0.8294487342	0.8294487344	9.0147190347	9.0147190349	9.8441677691	9.8441677691	2.0362462902	2.0362462904	3.0606775821	3.0606775822	5.0969238725	5.0969238725	2.8761692188	2.8761692188	0.0764542447	0.0764542447	0.0076454245	0.0076454245	0	0.0455676522	34.4987511485	34.4987511519	0.5960142861	0.5960142861	4.296331984	4.296331984	903.4987511705	903.4987511792	0	0	903	903
1.27	880000	880000	1.2570183844	1.2570183844	0.7942725721	0.7942725723	8.9398244342	8.9398244343	9.7340970065	9.7340970065	1.9388204225	1.9388204227	3.0270436493	3.0270436494	4.9658640719	4.9658640719	2.8742978742	2.8742978742	0.074488482	0.074488482	0.0074488482	0.0074488482	0	0.0450669085	33.4987515798	33.4987515836	0.6050218846	0.6050218847	4.2334000102	4.2334000102	901.4987516037	901.4987516128	0	0	901	901
1.28	890000	890000	1.2761023968	1.2761023968	0.7587886005	0.7587886006	8.8663257362	8.8663257363	9.6251143368	9.6251143368	1.8459335488	1.845933549	2.9962768335	2.9962768336	4.8422103824	4.8422103824	2.8723894647	2.8723894647	0.0726337472	0.0726337472	0.0072633747	0.0072633747	0	0.0446088493	32.498751853	32.4987518563	0.6141656169	0.614165617	4.1758111253	4.1758111253	900.4987518712	900.4987518842	0	0	900	900
1.29	9e+05	9e+05	1.2955668005	1.2955668005	0.7230704353	0.7230704354	8.7941383346	8.7941383347	9.51720877	9.51720877	1.7571531348	1.757153135	2.9680862652	2.9680862654	4.7252394002	4.7252394002	2.8704430145	2.8704430145	0.0708791702	0.0708791702	0.007087917	0.007087917	0	0.044189147	31.4987518936	31.4987518966	0.6234475412	0.6234475412	4.1229173556	4.1229173556	898.4987519131	898.4987519226	0	0	898	898
1.3	910000	910000	1.3154218071	1.3154218071	0.6872005817	0.6872005819	8.7231680183	8.7231680185	9.4103686002	9.4103686002	1.6721019585	1.6721019587	2.9422177467	2.9422177469	4.6143197054	4.6143197054	2.8684575049	2.8684575049	0.0692152768	0.0692152768	0.0069215277	0.0069215277	0	0.043804014	30.4987516754	30.498751679	0.6328697463	0.6328697463	4.0741715877	4.0741715877	897.4987516987	897.498751708	0	0	897	897
1.31	920000	920000	1.335678121	1.335678121	0.6512693308	0.6512693309	8.6533121539	8.653312154	9.3045814848	9.3045814848	1.5904501233	1.5904501235	2.9184482619	2.918448262	4.5088983853	4.5088983853	2.8664318631	2.8664318631	0.067633799	0.067633799	0.0067633799	0.0067633799	0	0.0434501332	29.4987512288	29.4987512322	0.6424343519	0.642434352	4.0291087956	4.0291087956	895.4987512494	895.4987512589	0	0	895	895
1.32	930000	930000	1.3563467681	1.3563467681	0.6153734886	0.6153734887	8.5844620184	8.5844620185	9.1998355071	9.1998355071	1.5119081575	1.5119081576	2.8965823962	2.8965823963	4.4084905538	4.4084905538	2.8643649877	2.8643649877	0.0661274311	0.0661274311	0.0066127431	0.0066127431	0	0.0431245936	28.4987501809	28.4987501838	0.6521435141	0.6521435141	3.9873301746	3.9873301746	893.4987502035	893.4987502152	0	0	893	893
1.33	940000	940000	1.3774399034	1.3774399034	0.5796149131	0.5796149133	8.5165003712	8.5165003714	9.0961152845	9.0961152845	1.436218561	1.4362185611	2.8764431026	2.8764431027	4.3126616637	4.3126616637	2.8622556644	2.8622556644	0.0646899732	0.0646899732	0.0064689973	0.0064689973	0	0.0428247579	27.4987501379	27.4987501409	0.6619994015	0.6619994016	3.9484964215	3.9484964215	892.4987501579	892.4987501673	0	0	892	892
1.34	950000	950000	1.3989713409	1.3989713409	0.5865258683	0.5865258685	8.4068742166	8.4068742168	8.9934000851	8.9934000851	1.4056987488	1.405698749	2.8153182521	2.8153182523	4.2210170011	4.2210170011	2.8601025106	2.8601025106	0.0633163162	0.0633163162	0.0063316316	0.0063316316	0	0.0419147268	27.4987539032	27.4987539069	0.6619993642	0.6619993642	3.9123202227	3.9123202227	891.4987539229	891.4987539343	0	0	891	891
1.35	960000	960000	1.4209475479	1.4209475479	0.550344427	0.5503444271	8.3413613804	8.3413613806	8.8917058076	8.8917058076	1.3348147943	1.3348147944	2.7984598616	2.7984598617	4.133274656	4.133274656	2.8579048784	2.8579048784	0.0619995745	0.0619995745	0.0061999575	0.0061999575	0	0.041663739	26.4987519621	26.4987519654	0.6720042229	0.6720042229	3.8785093246	3.8785093246	889.4987519843	889.4987519958	0	0	889	889
1.36	970000	970000	1.4433858131	1.4433858131	0.5145367524	0.5145367525	8.2764626065	8.2764626066	8.790999359	8.790999359	1.2661969895	1.2661969896	2.7828963905	2.7828963906	4.0490933801	4.0490933801	2.8556610412	2.8556610412	0.0607364373	0.0607364373	0.0060736437	0.0060736437	0	0.0414320285	25.4987501661	25.4987501692	0.6821602845	0.6821602845	3.8468629679	3.8468629679	888.4987501869	888.4987501977	0	0	888	888
1.37	980000	980000	1.4663034176	1.4663034176	0.5203200277	0.5203200278	8.170932249	8.1709322492	8.6912522769	8.6912522769	1.2408934781	1.2408934783	2.7272831628	2.7272831629	3.968176641	3.968176641	2.8533692688	2.8533692688	0.0595239702	0.0595239702	0.005952397	0.005952397	0	0.0406040564	25.4987552177	25.4987552208	0.6821602328	0.6821602329	3.8172003326	3.8172003326	886.49875524	886.49875525	0	0	886	886
1.38	990000	990000	1.489703592	1.489703592	0.4843594475	0.4843594476	8.1081392813	8.1081392815	8.592498729	8.592498729	1.1761516863	1.1761516864	2.7142140648	2.7142140649	3.8903657512	3.8903657512	2.8510292402	2.8510292402	0.0583558596	0.0583558596	0.005835586	0.005835586	0	0.0404094824	24.4987518929	24.4987518962	0.692469799	0.6924697991	3.789295143	3.7892951431	885.4987519008	885.4987519132	0	0	885	885
1.39	1e+06	1e+06	1.5136091147	1.5136091147	0.4490329523	0.4490329524	8.0456578961	8.0456578962	8.4946908485	8.4946908485	1.1132523316	1.1132523317	2.7021282283	2.7021282285	3.8153805601	3.8153805601	2.8486386765	2.8486386765	0.057230732	0.057230732	0.0057230732	0.0057230732	0	0.0402295473	23.4987500224	23.4987500252	0.7029351596	0.7029351596	3.7630322831	3.7630322831	884.4987500665	884.4987500772	0	0	884	884
1.4	1010000	1010000	1.5380361002	1.5380361002	0.4537024867	0.4537024868	7.9441108298	7.9441108299	8.3978133166	8.3978133166	1.0921393291	1.0921393293	2.6508818503	2.6508818504	3.7430211796	3.7430211796	2.8461959664	2.8461959664	0.0561460621	0.0561460621	0.0056146062	0.0056146062	0	0.0394665877	23.4987535798	23.4987535831	0.7029351221	0.7029351221	3.7382770156	3.7382770156	883.4987535991	883.4987536137	0	0	883	883
1.41	1020000	1020000	1.5629932021	1.5629932021	0.4185302679	0.418530268	7.8833515708	7.8833515709	8.3018818387	8.3018818387	1.0324389221	1.0324389222	2.6407173075	2.6407173076	3.6731562297	3.6731562297	2.8437002432	2.8437002432	0.0550973704	0.0550973704	0.005509737	0.005509737	0	0.0393152585	22.4987502909	22.4987502935	0.7135586612	0.7135586612	3.7148781962	3.7148781962	881.4987503149	881.4987503266	0	0	881	881
1.42	1030000	1030000	1.5885028439	1.5885028439	0.4227249049	0.422724905	7.7841357507	7.7841357508	8.2068606556	8.2068606556	1.0134465651	1.0134465652	2.5921395685	2.5921395686	3.6055861337	3.6055861337	2.8411492669	2.8411492669	0.0540839668	0.0540839668	0.0054083967	0.0054083967	0	0.0385920298	22.498750133	22.4987501352	0.7135586629	0.7135586629	3.6927508138	3.6927508138	880.4987501544	880.4987501669	0	0	880	880
1.43	1040000	1040000	1.6145802742	1.6145802742	0.3878789778	0.3878789893	7.7248657753	7.7248657867	8.1127447645	8.1127447646	0.9565968037	0.9565968089	2.5835794329	2.5835794469	3.5401762368	3.5401762557	2.8385415115	2.8385415115	0.0531026539	0.0531026539	0.0053102654	0.0053102654	0	0.0384645995	21.4987501095	21.4987503469	0.7243427188	0.7243427213	3.6717895682	3.6717895682	879.4987501313	879.4987503764	0	0	879	879
1.44	1050000	1050000	1.6412465576	1.6412465576	0.3916006183	0.3916006185	7.6279101737	7.6279101738	8.0195107921	8.0195107921	0.9394654817	0.9394654819	2.5373110098	2.53731101	3.4767764917	3.4767764917	2.8358748706	2.8358748706	0.052152622	0.052152622	0.0052152622	0.0052152622	0	0.0377757383	21.4987551152	21.4987551197	0.7243426669	0.724342667	3.6519170444	3.6519170444	878.4987551367	878.4987551625	0	0	878	878
1.45	1060000	1060000	1.6685093731	1.6685093731	0.3572626704	0.3572626707	7.5699212526	7.5699212528	7.9271839233	7.9271839233	0.88519042	0.8851904202	2.5301294467	2.5301294469	3.4153198669	3.4153198669	2.8331485751	2.8331485751	0.0512297917	0.0512297917	0.0051229792	0.0051229792	0	0.03766882	20.4987500536	20.4987500593	0.7352897603	0.7352897603	3.6330185221	3.6330185221	876.4987501063	876.4987501345	0	0	876	876
1.46	1070000	1070000	1.6964016359	1.6964016359	0.360522599	0.3605225992	7.4751832463	7.4751832465	7.8357058454	7.8357058454	0.8697190258	0.869719026	2.4859076412	2.4859076414	3.3556266672	3.3556266672	2.8303593357	2.8303593357	0.0503350926	0.0503350926	0.0050335093	0.0050335093	0	0.0370104428	20.4987541973	20.4987542025	0.7352897146	0.7352897146	3.6150659189	3.6150659189	875.4987542157	875.4987542456	0	0	875	875
1.47	1080000	1080000	1.7249312518	1.7249312518	0.3268760232	0.3268760234	7.4182286902	7.4182286905	7.7451047136	7.7451047136	0.8177723266	0.8177723268	2.4798795914	2.4798795916	3.2976519182	3.2976519182	2.8275063608	2.8275063608	0.0494648385	0.0494648385	0.0049464838	0.0049464838	0	0.0369206966	19.4987496965	19.498749703	0.7464022459	0.746402246	3.5979570304	3.5979570304	874.4987497726	874.4987497893	0	0	874	874
1.48	1090000	1090000	1.7541289783	1.7541289783	0.329689988	0.3296899883	7.3256472488	7.3256472491	7.6553372371	7.6553372371	0.8037872032	0.8037872035	2.4374698619	2.4374698621	3.2412570653	3.2412570653	2.8245865746	2.8245865746	0.0486191175	0.0486191175	0.0048619118	0.0048619118	0	0.0362892978	19.498752293	19.4987522999	0.7464022168	0.7464022169	3.5816614053	3.5816614053	873.498752354	873.4987523802	0	0	873	873
1.49	1100000	1100000	1.7840202576	1.7840202576	0.3325814183	0.3325814185	7.2338008693	7.2338008695	7.5663822878	7.5663822878	0.7901696293	0.7901696295	2.3961747207	2.3961747209	3.1863443502	3.1863443502	2.821597433	2.821597433	0.0477970539	0.0477970539	0.0047797054	0.0047797054	0	0.035674493	19.4987602127	19.4987602181	0.7464021282	0.7464021283	3.5661328064	3.5661328064	872.498760255	872.4987602813	0	0	872	872
1.5	1110000	1110000	1.814600563	1.814600563	0.2993093275	0.2993093277	7.178998352	7.1789983522	7.4783076797	7.4783076797	0.7413190104	0.7413190106	2.3916192655	2.3916192657	3.1329382761	3.1329382761	2.8185393883	2.8185393883	0.04699404	0.04699404	0.004699404	0.004699404	0	0.035606671	18.4987502365	18.4987502426	0.7576826651	0.7576826652	3.5512527106	3.5512527106	871.4987503078	871.4987503302	0	0	871	871
